Date,MKT,VIX,RATE,USD,COM
2015-03-16,0.013360418067482449,-0.3900003433227539,-0.01399993896484375,-0.007276022561654494,0.0
2015-03-17,-0.0029720537672672798,0.05000019073486328,-0.039999961853027344,-0.00010042305606128288,-0.009950265542149839
2015-03-18,0.012021186708669696,-1.6899995803833008,-0.10700011253356934,-0.01044274851265492,-0.021775510495316452
2015-03-19,-0.004561591313367863,0.09999942779541016,0.026000022888183594,0.005580876766431153,0.0
2015-03-20,0.008827188187550572,-1.0499992370605469,-0.04700005054473877,-0.012008020487734639,0.04394979666923815
2015-03-23,-0.00194867745590388,0.3899993896484375,-0.014999985694885254,-0.008987895515247146,0.06451603820453511
2015-03-24,-0.005619155361185957,0.21000003814697266,-0.03699994087219238,0.0016490123067331997,-0.03133018615899652
2015-03-25,-0.014653840889983782,1.8199996948242188,0.0419999361038208,-0.0021607066488064097,0.0
2015-03-26,-0.00238124924865335,0.3600006103515625,0.08700001239776611,0.004743236425550856,0.010604392848272415
2015-03-27,0.0022897248719562224,-0.7300004959106445,-0.05900001525878906,-0.001539424488100849,0.0
2015-03-30,0.012199789758973623,-0.5599994659423828,0.015000104904174805,0.007092223608933246,-0.013641145654092024
2015-03-31,-0.008739326864919184,0.7799997329711914,-0.029000043869018555,0.003878314353936707,-0.011170164521000836
2015-04-01,-0.0035364037103953194,-0.18000030517578125,-0.06599998474121094,-0.0017283262290608281,-0.008606769558839211
2015-04-02,0.003597412066265626,-0.4399995803833008,0.03600001335144043,-0.007638252177939897,0.0
2015-04-06,0.006733140778863778,0.06999969482421875,0.0,-0.00338671821414549,0.0
2015-04-07,-0.002646183638454702,0.039999961853027344,-0.01100003719329834,0.007414284998226828,0.01247962769548816
2015-04-08,0.003376749272617996,-0.8000001907348633,0.001999974250793457,0.0024532133218599927,-0.01178988827189098
2015-04-09,0.004423749738923677,-0.8899993896484375,0.06299996376037598,0.011114550532038914,0.0
2015-04-10,0.005457265287588164,-0.5100002288818359,-0.006999969482421875,0.0023194404905708677,0.00596522233281771
2015-04-13,-0.004523168993890603,1.359999656677246,-0.011999964714050293,0.0010061220921138148,-0.005929849462374404
2015-04-14,0.0019133077134982912,-0.26999950408935547,-0.034999966621398926,-0.007337378060241151,-0.024945823129001177
2015-04-15,0.004486760636775999,-0.8299999237060547,-0.004000067710876465,-0.004353992465316425,0.016129083587911763
2015-04-16,-0.00028508558423057107,-0.23999977111816406,-0.02199995517730713,-0.009254588072447056,0.021346435680176024
2015-04-17,-0.011503624993836836,1.2899999618530273,-0.02799999713897705,0.0010264676247240256,0.0
2015-04-20,0.009136907422947926,-0.5900001525878906,0.04499995708465576,0.004306868465932201,-0.010718154586008222
2015-04-21,-0.0011911688396821773,-0.05000019073486328,0.021000027656555176,0.00040842265193208327,-0.01354279590459373
2015-04-22,0.004913815848295533,-0.5399999618530273,0.0559999942779541,0.0004081780441169691,-0.008786373171678963
2015-04-23,0.002516185205480692,-0.23000049591064453,-0.02499997615814209,-0.007549458162747991,0.01717459204399918
2015-04-24,0.0023208763032502855,-0.18999958038330078,-0.029999971389770508,-0.0037006642153472047,0.0
2015-04-27,-0.00415787680047075,0.8299999237060547,0.006999969482421875,-0.0015476839528766329,0.021241796115657907
2015-04-28,0.003178872573472491,-0.7100000381469727,0.04900002479553223,-0.00702697456613488,0.0
2015-04-29,-0.004114603170765063,0.9800004959106445,0.06200003623962402,-0.010094636572757332,0.0053333536783854996
2015-04-30,-0.010020530502167113,1.1599998474121094,0.010999917984008789,-0.005466823564401313,0.02758623062283072
2015-05-01,0.010841495325123907,-1.8500003814697266,0.0710000991821289,0.007399625675768018,0.024780563832712987
2015-05-04,0.002847280957525733,0.15000057220458984,0.017999887466430664,0.0018887754397869383,-0.010579394850658286
2015-05-05,-0.011451735261592266,1.4600000381469727,0.0410001277923584,-0.0036657529452234217,0.007637552471511988
2015-05-06,-0.004117092846139592,0.8399991989135742,0.06399989128112793,-0.010511931345231651,-0.006569027897984303
2015-05-07,0.00398940261062819,-0.01999950408935547,-0.0559999942779541,0.005205625278463133,-0.0010173172898727545
2015-05-08,0.013166716986507954,-2.270000457763672,-0.03399991989135742,0.0017966409216940704,0.0
2015-05-11,-0.004772619669192957,0.9900007247924805,0.12399983406066895,0.002320932783819396,0.0
2015-05-12,-0.0029918869853833296,0.009999275207519531,-0.01399993896484375,-0.005052134997800994,0.003564139358431362
2015-05-13,0.00019084392339019374,-0.09999942779541016,0.02200007438659668,-0.009626531730307586,0.0005073683077798652
2015-05-14,0.010427512148545093,-1.0200004577636719,-0.042999982833862305,-0.0027772070989386943,-0.0005071110157219838
2015-05-15,0.0010838058554114571,-0.3599996566772461,-0.09800004959106445,-0.0023564826399404826,0.0
2015-05-18,0.0031069630686926253,0.34999942779541016,0.08699989318847656,0.011273384782462426,-0.0025367447682904665
2015-05-19,-0.0003287201755912683,0.12000083923339844,0.03400015830993652,0.01146612351275822,-0.02848420499942661
2015-05-20,-0.0007038427066511366,0.029999732971191406,-0.01100015640258789,0.0018893703318807464,-0.0036649054149826554
2015-05-21,0.002912210125592951,-0.7700004577636719,-0.06599998474121094,-0.001990516690270283,0.01471354541218517
2015-05-22,-0.0023885549892666003,0.020000457763671875,0.029999971389770508,0.007873188989933277,-0.022268271210166835
2015-05-26,-0.01075173930019746,1.9300003051757812,-0.07799983024597168,0.013436109643002903,0.0
2015-05-27,0.009492215233106505,-0.7899999618530273,-0.002000093460083008,0.0007194213014256601,0.0010593463269448211
2015-05-28,-0.0011285177880324682,0.039999961853027344,-0.004999876022338867,-0.004108057046274927,0.0
2015-05-29,-0.006212821555324433,0.5299997329711914,-0.03500008583068848,-0.0006187228817002843,-0.02116400140760355
2015-06-01,0.002036532861379614,0.13000011444091797,0.0969998836517334,0.004953004946864237,0.0
2015-06-02,-0.000992596770144516,0.26999950408935547,0.07400012016296387,-0.015915423159172604,0.0
2015-06-03,0.002649322629424855,-0.5799999237060547,0.09999990463256836,-0.0038605502016407778,-0.0010811058250633776
2015-06-04,-0.00844644068829159,1.0500001907348633,-0.05900001525878906,-0.00010476732065134442,-0.018939415050838848
2015-06-05,-0.0017133054323142938,-0.5,0.09500002861022949,0.008904237191212694,0.0
2015-06-08,-0.006149413512245183,1.0799999237060547,-0.020999908447265625,-0.010486912391639014,0.0
2015-06-09,-0.0001442288734913033,-0.8199996948242188,0.03600001335144043,-0.0013641645188814389,0.017650392552986727
2015-06-10,0.01199363289859634,-1.25,0.06099987030029297,-0.005463871525386743,0.0
2015-06-11,0.003223237158139103,-0.36999988555908203,-0.09500002861022949,0.0034865486078672348,0.0
2015-06-12,-0.007654794798629183,0.9299993515014648,0.002000093460083008,-0.0001053078108754768,0.0
2015-06-15,-0.004285361125480058,1.6100006103515625,-0.026999950408935547,-0.001684781089320353,-0.033604380140666135
2015-06-16,0.005451344960887505,-0.5799999237060547,-0.039999961853027344,0.002004033818151063,0.0
2015-06-17,0.0016173347495436197,-0.3100004196166992,-0.012000083923339844,-0.007368388928865155,0.0
2015-06-18,0.010399376327354437,-1.3100004196166992,0.04500007629394531,-0.002757180570691631,0.0
2015-06-19,-0.004439340806766778,0.7700004577636719,-0.0840001106262207,0.0005316399604056166,-0.048794214411447046
2015-06-22,0.005123192944141319,-1.2200002670288086,0.09299993515014648,0.0025508077639004867,0.004717089349841386
2015-06-23,0.0007076590073427091,-0.630000114440918,0.04900002479553223,0.011661173038999717,0.032863816658137424
2015-06-24,-0.0072625091243135875,1.1500005722045898,-0.037999868392944336,-0.001781391264819021,0.0005681948105162871
2015-06-25,-0.0030403434773464966,0.75,0.021999835968017578,-0.0007348277687849736,0.0
2015-06-26,-0.0001905519045946047,0.010000228881835938,0.08300018310546875,0.0029414725508514206,0.09596811857664367
2015-06-29,-0.020970286816519912,4.829999923706055,-0.14499998092651367,-0.007122659437321932,0.0
2015-06-30,0.0020932649079083987,-0.6200008392333984,0.003999948501586914,0.007384712960030404,-0.08341962521487323
2015-07-01,0.008015318484283052,-2.1399993896484375,0.08299994468688965,0.008587283623087583,0.006783432914755361
2015-07-02,-0.0009155262939944953,0.7000007629394531,-0.02500009536743164,-0.002076595922666402,0.002245980725818386
2015-07-06,-0.0028461174672547163,0.2199993133544922,-0.11499977111816406,0.001976926856722905,-0.04145656892457916
2015-07-07,0.006288909495621109,-0.9200000762939453,-0.04700016975402832,0.0059189997586797105,-0.03097607643128064
2015-07-08,-0.016777615932774492,3.5699996948242188,-0.02499985694885254,-0.005987424534011909,0.018697193448061755
2015-07-09,0.001809411139175543,0.3099994659423828,0.09500002861022949,0.003323291014452723,0.018354137625428812
2015-07-10,0.012591463850342377,-3.1399993896484375,0.11599993705749512,-0.0060035382195468,-0.006395384039085572
2015-07-13,0.011037299378564125,-2.9300003051757812,0.013000011444091797,0.008643151531869231,0.006436548236946837
2015-07-14,0.004338158414542326,-0.5299997329711914,-0.031000137329101562,-0.002271332018550676,-0.0023256345205246998
2015-07-15,-0.00033218957843805796,-0.1400003433227539,-0.04900002479553223,0.005070342165399699,0.0
2015-07-16,0.008024123030933694,-1.119999885559082,0.002000093460083008,0.005456670685458631,-0.009324000514850717
2015-07-17,0.0008474989771563024,-0.15999984741210938,-0.003000020980834961,0.0020478900342268958,-0.008823506972369
2015-07-20,0.0005180086383582694,0.3000001907348633,0.023000001907348633,0.001737156835121878,-0.013649824156043544
2015-07-21,-0.003951322067528573,-0.029999732971191406,-0.032000064849853516,-0.007140640181156677,0.0024066790709353914
2015-07-22,-0.0017945609324007128,-0.10000038146972656,-0.017999887466430664,0.002774033062642456,-0.01560625637834101
2015-07-23,-0.005630174493501672,0.5200004577636719,-0.04500007629394531,-0.004917989088558561,-0.018292636831624076
2015-07-24,-0.010371925747554855,1.0999994277954102,-0.006000041961669922,0.0012355345324752687,0.0
2015-07-27,-0.005817126718457577,1.8600006103515625,-0.042999982833862305,-0.007610015220344324,-0.012422407341657338
2015-07-28,0.01228300083485645,-2.160000801086426,0.02200007438659668,0.002797892674263336,0.02138365790849761
2015-07-29,0.006879072375699513,-0.9399995803833008,0.029000043869018555,0.002170163492325017,-0.005541881395094039
2015-07-30,0.0002371397696245836,-0.36999988555908203,-0.01100015640258789,0.005980554563660867,0.0
2015-07-31,-0.0015179076643355716,-0.010000228881835938,-0.06299996376037598,-0.0019474663465177677,0.0
2015-08-03,-0.0033729041396716175,0.4400005340576172,-0.05499982833862305,0.0012323622656127409,-0.018575804591123957
2015-08-04,-0.001954833812518264,0.4399995803833008,0.06099987030029297,0.004513308555212925,0.0
2015-08-05,0.003295846783769818,-0.48999977111816406,0.056999921798706055,0.00030632879815573055,-0.0050473136770131655
2015-08-06,-0.008187545657341588,1.260000228881836,-0.03399991989135742,-0.0013270442490088685,0.0057069877172557515
2015-08-07,-0.0019200317071390582,-0.38000011444091797,-0.05900001525878906,-0.0027599332250571873,-0.008196728704605416
2015-08-10,0.012599265520299552,-1.1600008010864258,0.06299996376037598,-0.0040999785413498024,0.0
2015-08-11,-0.009022999984529156,1.4800004959106445,-0.10099983215332031,0.0013379708575358418,0.0031786517603265008
2015-08-12,0.0011980698971167936,-0.10000038146972656,-0.006999969482421875,-0.010586892482313592,0.004436036101589824
2015-08-13,-0.0012446418553573313,-0.11999988555908203,0.05899977684020996,0.0019737669623447474,0.0
2015-08-14,0.003642360174312742,-0.6599998474121094,0.0070002079010009766,0.0012441964787870408,-0.007571030684244917
2015-08-17,0.005586817250652798,0.1900005340576172,-0.046000003814697266,0.0025887957004249174,-0.0108073189807264
2015-08-18,-0.00289695138754964,0.7699995040893555,0.046000003814697266,0.0015492824452769671,-0.01670952582713625
2015-08-19,-0.00790491269035043,1.4600000381469727,-0.06700015068054199,-0.005259380528104818,0.0013071571137279747
2015-08-20,-0.020881612643915415,3.8899993896484375,-0.04499983787536621,-0.007360554542934272,0.016971294651505486
2015-08-21,-0.030102386175371865,8.89000129699707,-0.03000020980834961,-0.009608335968097292,-0.010269566636432526
2015-08-24,-0.042107144565315835,12.710000991821289,-0.056999921798706055,-0.01602872765065344,-0.027885882169147558
2015-08-25,-0.011767660061472451,-4.720001220703125,0.1359999179840088,0.013074710670065492,0.03002000107646219
2015-08-26,0.038393902493848,-5.700000762939453,0.03900003433227539,0.006029828648945745,-0.025906711748779898
2015-08-27,0.024735062479994463,-4.219999313354492,-0.003999948501586914,0.005362798574273908,0.0405584879138583
2015-08-28,5.0054844496161266e-05,-0.05000114440917969,0.018000125885009766,0.005229578462588869,0.008945709056566997
2015-08-31,-0.008079182249475236,2.3800010681152344,0.01399993896484375,-0.0016647972229035801,-0.0031665732017516213
2015-09-01,-0.02984742280335284,2.969999313354492,-0.0280001163482666,-0.005211047586272555,-0.019059732852432676
2015-09-02,0.01898091858762818,-5.309999465942383,0.021000146865844727,0.0039811932421387475,0.011010367934849663
2015-09-03,0.0007162962165829789,-0.4799995422363281,-0.02500009536743164,0.006052403422439845,0.02049972168715919
2015-09-04,-0.015136462608781875,2.1899986267089844,-0.039999961853027344,-0.0018670293365679047,-0.02134338644534861
2015-09-08,0.02513117613547,-2.8999996185302734,0.06599998474121094,-0.003637182700881647,0.044259174297896386
2015-09-09,-0.013372023714065207,1.3299999237060547,-0.013000011444091797,0.0013559124586630666,-0.0006142646474234237
2015-09-10,0.005441748124237478,-1.8599987030029297,0.0409998893737793,-0.0057286015990021255,0.005531662572568985
2015-09-11,0.004544635180258938,-1.1700000762939453,-0.03899979591369629,-0.0028283746664138354,0.0
2015-09-14,-0.003710666092889725,1.0499992370605469,-0.003000020980834961,0.0006302926468635395,-0.003667565467757372
2015-09-15,0.012499051114512216,-1.7099990844726562,0.10099983215332031,0.0037795339669455252,-0.014110402024644864
2015-09-16,0.00866670595179908,-1.1900005340576172,0.02200007438659668,-0.0019872653508348215,0.0
2015-09-17,-0.002247805929852076,-0.21000099182128906,-0.08599996566772461,-0.009117534415030382,0.032980752751116116
2015-09-18,-0.016341508180329645,1.1400012969970703,-0.08699989318847656,0.003278662597441251,-0.04096387286441605
2015-09-21,0.005167653436893849,-2.1400012969970703,0.0839998722076416,0.010858093745199415,0.009422086545944008
2015-09-22,-0.012979680782612024,2.3000011444091797,-0.08899998664855957,0.004067153948595692,-0.0367143848034992
2015-09-23,-0.0015988324054071468,-0.3100013732910156,0.01900005340576172,-0.0021811288651346628,0.0
2015-09-24,-0.0036155476165128375,1.3400001525878906,-0.024000167846679688,-0.0008327451994256663,-0.005167953880604537
2015-09-25,-0.00025918377498246326,0.15000152587890625,0.04800009727478027,0.0029169578656960127,-0.007142835026105132
2015-09-28,-0.02509730644285857,4.009998321533203,-0.07299995422363281,-0.002492966366866689,-0.019620679626117243
2015-09-29,0.0005853060863214576,-0.7999992370605469,-0.0410001277923584,-0.0014578714092269296,0.010006709439289052
2015-09-30,0.018658058034709768,-2.3299999237060547,0.006000041961669922,0.004797153899265938,0.03038309297990538
2015-10-01,0.002609204996273151,-1.9500007629394531,-0.017999887466430664,-0.0016605712013354479,-0.014743621172205179
2015-10-02,0.014937872109442862,-1.6099987030029297,-0.05300009250640869,-0.0037425990353919802,0.01756671826766576
2015-10-05,0.017794820403358003,-1.3999996185302734,0.06700003147125244,0.0029218279656355595,0.009590768237694558
2015-10-06,-0.003426377917650214,-0.1400012969970703,-0.020999908447265625,-0.006763099799719452,-0.0018999197621069053
2015-10-07,0.008190825428637583,-1.0,0.026999950408935547,0.0004190332695472865,-0.0006345322802413511
2015-10-08,0.009026370038806242,-0.9799995422363281,0.046000003814697266,-0.0018848199494846396,-0.0006349351671006698
2015-10-09,0.0005962240890458048,-0.3400001525878906,-0.009000062942504883,-0.005350421085431045,0.0
2015-10-12,0.0009437679437769297,-0.9099998474121094,-0.009000062942504883,0.00031640945121136355,0.02223636509270821
2015-10-13,-0.006301996189276404,1.5,-0.034999847412109375,-0.0008434648328660144,-0.005593545788339593
2015-10-14,-0.004794023032440697,0.3600006103515625,-0.07400012016296387,-0.008758989155165375,0.0
2015-10-15,0.015354621332826612,-1.980001449584961,0.04200005531311035,0.0046843653782251415,0.0
2015-10-16,0.004546498290238121,-0.9999990463256836,0.0,0.0018014004874178369,0.008124947547912598
2015-10-19,0.0004919226427460011,-0.07000064849853516,0.005000114440917969,0.004442544583012964,-0.017358883686610538
2015-10-20,-0.0012780835264648571,0.7700004577636719,0.042999982833862305,-0.0011583889154601623,0.0
2015-10-21,-0.006203984322454836,0.9500007629394531,-0.0410001277923584,0.0021086408102715115,0.0
2015-10-22,0.01689390678494762,-2.2500009536743164,-0.004999876022338867,0.013571733242663475,0.0
2015-10-23,0.01096175011903866,0.010000228881835938,0.05799984931945801,0.007577365421244986,0.0
2015-10-26,-0.002457525882374134,0.8299999237060547,-0.02499985694885254,-0.0021633778214985577,0.0
2015-10-27,-0.001932497427705293,0.1400003433227539,-0.029999971389770508,0.000516240465029183,0.0
2015-10-28,0.011374468979502117,-1.1000003814697266,0.06399989128112793,0.008977350988664368,0.0
2015-10-29,-0.0005743999559441049,0.2799997329711914,0.08100008964538574,-0.005113520211107447,-0.011356485857642262
2015-10-30,-0.004309690932621568,0.46000003814697266,-0.02200007438659668,-0.003392288601929083,-0.016592228948050236
2015-11-02,0.01183077398748078,-0.9200000762939453,0.03600001335144043,-0.00020625728412437816,0.0
2015-11-03,0.0028995071746469314,0.3900003433227539,0.03299999237060547,0.002372881009073069,0.009085032103116175
2015-11-04,-0.003033070303290586,0.9700002670288086,0.009999990463256836,0.008130848665672596,0.006430831290599626
2015-11-05,-0.0009983756812821376,-0.46000003814697266,0.014999866485595703,-0.00010203682641474199,0.0
2015-11-06,-0.0005234689443082141,-0.7200002670288086,0.08800005912780762,0.012456618238630313,0.0
2015-11-09,-0.00933150372870073,2.190000534057617,0.009000062942504883,-0.00181525109447489,-0.04281150751598961
2015-11-10,0.0023068563438548573,-1.2300004959106445,-0.019999980926513672,0.003131921075773869,-0.012015978438046915
2015-11-11,-0.003931853117232542,0.7699995040893555,0.016000032424926758,-0.0028200098369934867,0.0
2015-11-12,-0.013959937299871661,2.3100013732910156,-0.01900005340576172,-0.003636002450098208,-0.02027028289652799
2015-11-13,-0.011228039362223385,1.7099990844726562,-0.03900003433227539,0.0034464909541986888,0.0
2015-11-16,0.015206671687524098,-1.9200000762939453,-0.006999969482421875,0.00454596007018826,-0.024137957342739935
2015-11-17,-0.0007290967974729057,0.6800003051757812,-0.012000083923339844,0.0019106477005939038,0.0
2015-11-18,0.015865748306785443,-1.989999771118164,0.00800013542175293,0.0002007856369810046,-0.023321550007245007
2015-11-19,-0.0008619848207979119,0.1399993896484375,-0.021000146865844727,-0.006623217782269375,0.007235917776986289
2015-11-20,0.003643940903884868,-1.5199995040893555,0.014000177383422852,0.005859196318529936,-0.015086209554309282
2015-11-23,-0.0011467371184096242,0.14999961853027344,-0.012000083923339844,0.0023099664320431756,-0.019693687601197496
2015-11-24,0.0013398168217420015,0.3100004196166992,-0.006999969482421875,-0.002705453549143755,0.030506012938040117
2015-11-25,-0.00014367343758181494,-0.7400007247924805,-0.010999917984008789,0.0027127928842807236,-0.014440487901144272
2015-11-27,0.0011466822584604852,-0.06999969482421875,-0.0070002079010009766,0.0022043445348844948,0.0
2015-11-30,-0.004151495213352008,1.0099992752075195,-0.006999969482421875,0.0014997153660603058,0.0029304002176475663
2015-12-01,0.009535819346737862,-1.4599990844726562,-0.06299996376037598,-0.0036936719971130128,0.006574153056721377
2015-12-02,-0.010205295045191853,1.239999771118164,0.023000001907348633,0.0019037555731655775,-0.010885313602101987
2015-12-03,-0.014002916375664975,2.200000762939453,0.15199995040893555,-0.023702321910402224,0.002201007536265953
2015-12-04,0.01950273437825145,-3.3000001907348633,-0.05499982833862305,0.007477931847985175,0.011713019707128458
2015-12-07,-0.006058131939908562,1.0299997329711914,-0.05000019073486328,0.003152060933380163,-0.01664251427751251
2015-12-08,-0.006719522881891815,1.760000228881836,0.013000011444091797,-0.0019258304718593466,0.013245055419775387
2015-12-09,-0.007779718572454852,2.010000228881836,-0.029999971389770508,-0.011374050296513616,0.0007261637527311571
2015-12-10,0.0025810312953036263,-0.2700004577636719,0.031000137329101562,0.006060646908402356,0.0007257060287098049
2015-12-11,-0.019380995703695336,5.049999237060547,-0.10000014305114746,-0.003777851106379071,0.01957943861570466
2015-12-14,0.0050523921549527895,-1.6599998474121094,0.08599996566772461,0.00030745904879281305,-0.0028449474153087184
2015-12-15,0.010497812462199496,-1.779998779296875,0.042999982833862305,0.006352487256917616,-0.022111298822749648
2015-12-16,0.014632150681856304,-3.0900001525878906,0.01900005340576172,-0.0035634134572513076,0.01094089118256103
2015-12-17,-0.015238236772454505,1.0799999237060547,-0.04900002479553223,0.014304627129820613,-0.01659448397789265
2015-12-18,-0.01781501584473366,1.760000228881836,-0.03900003433227539,-0.005741913106673158,0.02861337784653073
2015-12-21,0.008248486889117057,-2.0,-0.0019998550415039062,-0.0024315893737604233,0.017831668462005013
2015-12-22,0.009074799448413051,-2.1000003814697266,0.04200005531311035,-0.0022344223313913725,-0.021723924994553334
2015-12-23,0.012383499458798797,-1.0300006866455078,0.02499985694885254,0.001017899799425459,0.010028677861045221
2015-12-24,-0.0016508321719261865,0.1700000762939453,-0.020999908447265625,-0.003660697522502643,0.0035460450856619197
2015-12-28,-0.002284680339667,1.1700000762939453,-0.018000125885009766,-0.0006124227998818288,-0.015547655073176792
2015-12-29,0.010671732820367597,-0.8299999237060547,0.0820000171661377,0.0018382384450745803,0.0222540889555618
2015-12-30,-0.007087712647523947,1.210000991821289,-0.003999948501586914,0.0017329069479052883,0.0
2015-12-31,-0.010003280080943866,0.9199981689453125,-0.03399991989135742,0.0036633827480339054,0.0021067898263844587
2016-01-04,-0.013979905633484058,2.490001678466797,-0.024000167846679688,0.0024333924753885405,-0.02873165998136762
2016-01-05,0.0016914443850997163,-1.3600006103515625,0.003000020980834961,0.005360561996294644,0.0
2016-01-06,-0.012613985997643185,1.25,-0.0709998607635498,-0.002213291924807903,0.0036075174583987124
2016-01-07,-0.02399185575591878,4.399999618530273,-0.023999929428100586,-0.009679361580144707,-0.03306973710949057
2016-01-08,-0.010976191793095391,2.020000457763672,-0.023000001907348633,0.003257989114713755,-0.0007435114515724761
2016-01-11,0.0009899368211512272,-2.710000991821289,0.0279998779296875,0.001928175762542672,-0.020089249443388524
2016-01-12,0.008068339368642263,-1.8299999237060547,-0.0559999942779541,0.002430850355609415,-0.008352289752468933
2016-01-13,-0.02494055286605612,2.75,-0.03600001335144043,-0.00040417212320875695,-0.0053599269716247955
2016-01-14,0.01641658957941372,-1.269998550415039,0.032000064849853516,0.0016172650583370363,0.010777547789802888
