Date,CPER,ECH,EMB,GLD,IWM,QQQ,SPY,TLT
2015-03-02,17.979999542236328,28.892946243286133,64.33515930175781,115.68000030517578,106.45757293701172,100.47696685791016,175.10650634765625,91.97442626953124
2015-03-03,17.979999542236328,28.984825134277344,64.45033264160156,115.47000122070312,105.8281478881836,100.00846862792967,174.3878936767578,91.64094543457033
2015-03-04,17.979999542236328,28.94241714477539,64.19695281982422,115.11000061035156,105.50052642822266,99.6226577758789,173.65272521972656,91.66993713378906
2015-03-05,18.020000457763672,28.638507843017575,64.19123077392578,115.0,105.8109130859375,99.79720306396484,173.84268188476562,91.55391693115234
2015-03-06,17.65999984741211,28.25685310363769,63.75932693481445,111.86000061035156,104.47447967529295,98.66731262207033,171.397705078125,89.5313491821289
2015-03-09,18.049999237060547,27.93880653381348,63.7132453918457,111.97000122070312,104.93145751953124,98.95205688476562,172.1080780029297,90.35784149169922
2015-03-10,17.6200008392334,27.39458274841309,63.46560287475586,111.41999816894533,103.72437286376952,97.1148681640625,169.31607055664062,91.54670715332033
2015-03-11,17.690000534057617,27.2744255065918,63.57503509521485,110.75,104.36238861083984,96.55451965332033,168.91964721679688,92.21368408203124
2015-03-12,17.690000534057617,27.507667541503903,63.64989471435547,110.72000122070312,106.09544372558594,97.1883773803711,171.06729125976562,92.14842987060548
2015-03-13,18.09000015258789,26.9281063079834,63.18341827392578,110.87999725341795,105.71607971191406,96.76578521728516,170.01824951171875,91.86573791503906
2015-03-16,18.09000015258789,27.04119682312012,62.99916076660156,110.80999755859376,106.33688354492188,98.0151138305664,172.28976440429688,92.75013732910156
2015-03-17,17.90999984741211,27.04119682312012,63.085548400878906,110.20999908447266,106.62141418457033,98.17125701904295,171.7777099609375,93.51861572265624
2015-03-18,17.520000457763672,27.55006980895996,63.91480255126953,112.37000274658205,107.4749984741211,99.13579559326172,173.84268188476562,95.3237075805664
2015-03-19,17.520000457763672,27.26028633117676,63.62690353393555,112.29000091552734,107.68192291259766,99.28279113769533,173.0496826171875,94.8379898071289
2015-03-20,18.290000915527344,27.67729759216309,64.3178939819336,113.56999969482422,108.6303939819336,99.92546081542967,174.5772247314453,95.3382339477539
2015-03-23,19.46999931335449,28.023609161376957,64.49064636230469,114.29000091552734,108.5354995727539,99.73210144042967,174.23703002929688,95.22222137451172
2015-03-24,18.86000061035156,28.306320190429688,64.52521514892578,114.56999969482422,108.50965881347656,99.37300872802734,173.25796508789062,96.14291381835938
2015-03-25,18.86000061035156,28.31339263916016,64.68648529052734,114.7300033569336,105.91770935058594,97.09884643554688,170.7190704345703,95.3310089111328
2015-03-26,19.059999465942383,28.00947570800781,64.33515930175781,115.4800033569336,105.78797149658205,96.7673797607422,170.3125457763672,93.84481811523438
2015-03-27,19.059999465942383,28.136695861816406,64.44458770751953,115.05999755859376,106.46253204345705,97.15409088134766,170.7025146484375,95.0120086669922
2015-03-30,18.799999237060547,28.29219055175781,64.59427642822266,113.75,107.9068374633789,98.2681655883789,172.78504943847656,94.54076385498048
2015-03-31,18.59000015258789,28.4759464263916,64.5655517578125,113.66000366210938,107.56089782714844,97.22772979736328,171.2750244140625,94.74378204345705
2015-04-01,18.43000030517578,28.9565544128418,64.88217163085938,115.5999984741211,107.60417175292967,96.72137451171876,170.66932678222656,95.9881591796875
2015-04-02,18.43000030517578,29.232196807861328,65.20575714111328,115.27999877929688,107.80306243896484,96.78581237792967,171.28329467773438,94.9711456298828
2015-04-06,18.43000030517578,29.62799072265625,65.44264221191406,116.69000244140624,108.27874755859376,97.57765197753906,172.4365692138672,94.44085693359376
2015-04-07,18.65999984741211,29.642126083374023,65.32134246826172,116.11000061035156,107.58687591552734,97.41190338134766,171.9802703857422,95.232666015625
2015-04-08,18.440000534057617,29.599720001220703,65.62753295898438,115.47000122070312,108.51223754882812,98.1852798461914,172.56100463867188,95.26171112060548
2015-04-09,18.440000534057617,29.606794357299805,65.64488983154297,114.66999816894533,108.12305450439452,98.80216979980467,173.32437133789062,94.0267105102539
2015-04-10,18.549999237060547,29.4583683013916,65.65064239501953,115.97000122070312,108.64195251464844,99.20724487304688,174.27024841308594,94.16475677490234
2015-04-13,18.440000534057617,29.408885955810547,65.5582046508789,115.13999938964844,108.71116638183594,98.95868682861328,173.48199462890625,94.29550170898438
2015-04-14,17.979999542236328,29.52198028564453,65.63331604003906,114.44000244140624,108.68522644042967,98.67324829101562,173.8139190673828,94.96388244628906
2015-04-15,18.270000457763672,29.7976188659668,65.73731231689453,115.43000030517578,109.44628143310548,99.29011535644533,174.59378051757812,94.88397216796876
2015-04-16,18.65999984741211,30.037914276123047,65.59290313720703,115.02999877929688,109.38572692871094,99.15204620361328,174.54400634765625,94.41179656982422
2015-04-17,18.65999984741211,29.86121940612793,65.50621032714844,115.5999984741211,107.61280822753906,97.60523986816406,172.53611755371094,95.49417877197266
2015-04-20,18.459999084472656,29.53611183166504,65.3502197265625,114.72000122070312,108.66791534423828,99.06916046142578,174.11256408691406,94.65150451660156
2015-04-21,18.209999084472656,29.62092399597168,65.40795135498047,115.37999725341795,108.55549621582033,99.4926986694336,173.90516662597656,94.22289276123048
2015-04-22,18.049999237060547,29.585580825805664,65.64488983154297,113.83000183105467,108.71980285644533,100.0359344482422,174.75970458984375,92.78446197509766
2015-04-23,18.36000061035156,29.86121940612793,65.79512786865234,114.66000366210938,109.21276092529295,100.4134292602539,175.19943237304688,93.18401336669922
2015-04-24,18.36000061035156,30.17926597595215,65.93377685546875,113.0500030517578,108.84954071044922,101.77608489990234,175.60604858398438,93.76519012451172
2015-04-27,18.75,30.63160514831543,66.00889587402344,115.33000183105467,107.64740753173828,101.51828002929688,174.8759002685547,93.76519012451172
2015-04-28,18.75,30.53972816467285,65.96266174316406,116.33000183105467,108.244140625,101.31574249267578,175.4318084716797,92.47212982177734
2015-04-29,18.850000381469727,30.059120178222656,65.546630859375,115.51000213623048,107.06795501708984,100.680419921875,174.70997619628906,91.33881378173828
2015-04-30,19.3700008392334,29.84002494812012,65.36170959472656,113.47000122070312,104.80207061767578,99.09676361083984,172.95928955078125,91.4986343383789
2015-05-01,19.850000381469727,30.136865615844727,65.42668914794922,113.08000183105467,105.48527526855467,100.40421295166016,174.8344268798828,90.26691436767578
2015-05-04,19.63999938964844,29.86121940612793,65.33389282226562,114.0999984741211,105.8658218383789,100.56993103027344,175.3322296142578,89.41519927978516
2015-05-05,19.790000915527344,30.327695846557617,65.2353515625,114.41999816894533,104.51667022705078,98.93106842041016,173.32437133789062,89.2914810180664
2015-05-06,19.65999984741211,30.490249633789062,65.21794128417969,114.36000061035156,104.87986755371094,98.24972534179688,172.61077880859375,87.76273345947266
2015-05-07,19.63999938964844,30.58919906616211,65.11931610107422,113.41999816894533,105.27772521972656,98.83900451660156,173.2993927001953,88.94202423095703
2015-05-08,19.63999938964844,30.850709915161133,65.47888946533203,113.97000122070312,106.06471252441406,100.07276916503906,175.5811767578125,89.1822738647461
2015-05-11,19.63999938964844,30.914321899414062,65.1773452758789,113.52999877929688,106.1252670288086,99.68603515625,174.74319458007812,87.012939453125
2015-05-12,19.709999084472656,30.963781356811523,64.82937622070312,114.5,105.93499755859376,99.23489379882812,174.2203826904297,87.23861694335938
2015-05-13,19.71999931335449,30.84364318847656,64.89903259277344,116.5500030517578,105.93499755859376,99.43746185302734,174.25363159179688,86.53973388671875
2015-05-14,19.709999084472656,31.112224578857425,65.11356353759766,117.18000030517578,107.0593032836914,100.89218139648438,176.07066345214844,86.77272033691406
2015-05-15,19.709999084472656,31.26063537597656,65.43830108642578,117.52999877929688,106.93824005126952,100.89218139648438,176.26148986816406,88.51250457763672
2015-05-18,19.65999984741211,31.00619888305664,65.2701187133789,117.5199966430664,108.14899444580078,101.33414459228516,176.8091278076172,87.0274658203125
2015-05-19,19.100000381469727,30.4337100982666,64.95124053955078,115.88999938964844,108.00199127197266,101.2236557006836,176.75100708007812,86.25587463378906
2015-05-20,19.030000686645508,30.23581314086914,65.0091781616211,116.08000183105467,108.2008819580078,101.2881088256836,176.62660217285156,86.40143585205078
2015-05-21,19.309999465942383,30.24994659423828,65.35709381103516,115.69000244140624,108.07980346679688,101.81290435791016,177.14097595214844,87.60987854003906
2015-05-22,18.8799991607666,30.04499053955078,65.44407653808594,115.5999984741211,107.61280822753906,101.71160888671876,176.71786499023438,87.64625549316406
2015-05-26,18.8799991607666,29.705734252929688,65.26435089111328,113.91000366210938,106.58362579345705,100.5422821044922,174.81784057617188,89.14584350585938
2015-05-27,18.899999618530277,29.656251907348636,65.14836883544922,113.88999938964844,107.8895492553711,102.1627960205078,176.4772491455078,89.34971618652344
2015-05-28,18.899999618530277,29.5148983001709,64.96858215332031,114.0199966430664,107.79441833496094,101.93258666992188,176.27809143066406,89.13128662109375
2015-05-29,18.5,29.161518096923828,65.15992736816406,114.0999984741211,107.1457977294922,101.3249053955078,175.1829071044922,89.32789611816406
2015-06-01,18.5,28.779863357543945,64.79849243164062,114.0,107.48307037353516,101.66559600830078,175.5396728515625,88.36775207519531
2015-06-02,18.5,28.62437438964844,64.711181640625,114.45999908447266,107.6906280517578,101.3433074951172,175.3654327392578,87.13487243652344
2015-06-03,18.479999542236328,28.42647171020508,64.48420715332031,113.63999938964844,108.76303100585938,101.6471939086914,175.8300323486328,85.73422241210938
2015-06-04,18.1299991607666,28.11549186706543,64.4143295288086,112.83999633789062,107.67333984375,100.873779296875,174.3448944091797,86.85032653808594
2015-06-05,18.1299991607666,27.981204986572266,64.07097625732422,112.23999786376952,108.45171356201172,100.6343994140625,174.0461883544922,85.79257202148438
2015-06-08,18.1299991607666,28.03067779541016,63.91379928588867,112.56999969482422,107.95008087158205,99.61241912841795,172.9759063720703,85.69771575927734
2015-06-09,18.450000762939453,27.9882755279541,63.67515182495117,112.81999969482422,107.62144470214844,99.44668579101562,172.95095825195312,85.01923370361328
2015-06-10,18.450000762939453,28.270984649658203,63.448184967041016,113.77999877929688,108.96198272705078,100.80933380126952,175.0252685546875,84.2751235961914
2015-06-11,18.450000762939453,28.278051376342773,63.61696243286133,113.26000213623048,109.23871612548828,100.95664978027344,175.58941650390625,86.04791259765625
2015-06-12,18.450000762939453,28.263916015625,63.70431518554688,113.2300033569336,108.9100570678711,100.12798309326172,174.2453155517578,86.04791259765625
2015-06-15,17.829999923706055,27.924659729003903,63.38999557495117,113.7300033569336,108.56414794921876,99.63077545166016,173.4986114501953,86.18647766113281
2015-06-16,17.829999923706055,27.995342254638672,63.37834548950195,113.31999969482422,109.3338394165039,100.17401123046876,174.4444122314453,86.86498260498047
2015-06-17,17.829999923706055,27.896392822265625,63.65771484375,113.8499984741211,109.1695327758789,100.45023345947266,174.72654724121094,86.19377899169922
2015-06-18,17.829999923706055,27.924659729003903,63.98363494873047,115.31999969482422,110.63111114501952,101.91416931152344,176.54359436035156,85.77066802978516
2015-06-19,16.959999084472656,27.408716201782227,64.14659881591797,115.12000274658205,110.57921600341795,101.41033172607422,175.75985717773438,86.87223052978516
2015-06-22,17.040000915527344,27.80450820922852,64.23974609375,113.63999938964844,111.34029388427734,102.15782165527344,176.66030883789062,85.0995101928711
2015-06-23,17.600000381469727,28.136695861816406,64.21648406982422,112.88999938964844,111.57376098632812,102.24088287353516,176.7853240966797,84.5887680053711
2015-06-24,17.610000610351562,27.889324188232425,64.2746810913086,112.58999633789062,110.63111114501952,101.71485900878906,175.5014190673828,85.3183364868164
2015-06-25,17.610000610351562,27.477027893066406,64.18734741210938,112.44000244140624,110.57056427001952,101.5118179321289,174.96783447265625,85.01923370361328
2015-06-26,19.299999237060547,27.484203338623047,63.98363494873047,112.55999755859376,110.2678680419922,100.8381805419922,174.9344940185547,84.0635986328125
2015-06-29,19.299999237060547,26.81734275817871,63.81484222412109,113.06999969482422,107.48307037353516,98.45724487304688,171.2660675048828,86.28862762451172
2015-06-30,17.690000534057617,27.333614349365234,63.97782897949219,112.37000274658205,107.98468780517578,98.80793762207033,171.62457275390625,85.6904525756836
2015-07-01,17.809999465942383,26.953584671020508,64.21272277832031,111.9800033569336,108.3046875,99.59231567382812,173.0001983642578,84.53377532958984
2015-07-02,17.850000381469727,27.147178649902344,64.25358581542969,111.76000213623048,107.50479125976562,99.62002563476562,172.84181213378906,84.81155395507812
2015-07-06,17.110000610351562,26.494686126708984,63.984825134277344,112.05999755859376,107.47004699707033,99.38932037353516,172.34988403320312,86.38353729248047
2015-07-07,16.579999923706055,26.207860946655277,63.93806076049805,110.76000213623048,107.59161376953124,99.63848876953124,173.43377685546875,87.19510650634766
2015-07-08,16.889999389648438,25.74895477294922,63.81538772583008,111.08999633789062,105.9501495361328,97.90354919433594,170.5239715576172,87.94818878173828
2015-07-09,17.200000762939453,26.150501251220703,63.9614372253418,111.36000061035156,106.33228302001952,97.84815216064452,170.83251953125,86.21533203125
2015-07-10,17.09000015258789,26.85319328308105,64.20101928710938,111.48999786376952,107.80874633789062,99.34317779541016,172.98355102539062,84.84813690185547
2015-07-13,17.200000762939453,26.989425659179688,64.10169219970703,110.98999786376952,109.0246810913086,101.08733367919922,174.892822265625,84.5849380493164
2015-07-14,17.15999984741211,27.297765731811523,63.8913459777832,110.73999786376952,109.63265228271484,101.75178527832033,175.6515350341797,84.86273956298828
2015-07-15,17.15999984741211,27.096996307373047,63.8913459777832,110.16000366210938,109.05075073242188,101.86251068115234,175.5931854248047,85.76203918457031
2015-07-16,17.0,27.26192092895508,64.060791015625,109.76000213623048,109.70211029052734,103.30211639404295,177.00216674804688,86.35429382324219
2015-07-17,16.850000381469727,27.147178649902344,64.08419036865234,108.6500015258789,109.22444152832033,104.8248062133789,177.1521759033203,86.8003158569336
2015-07-20,16.6200008392334,27.10416603088379,63.996524810791016,105.6999969482422,108.6338348388672,105.18470764160156,177.2439422607422,86.43467712402344
2015-07-21,16.65999984741211,27.03246116638184,64.03740692138672,105.37000274658205,108.1214370727539,105.1201400756836,176.54359436035156,86.90267181396484
2015-07-22,16.399999618530273,26.57355308532715,64.07833099365234,104.8000030517578,108.5209503173828,103.92964935302734,176.22677612304688,87.44366455078125
2015-07-23,16.100000381469727,26.26522445678711,63.90887069702149,104.33000183105467,107.3223876953125,103.54207611083984,175.23458862304688,88.53308868408203
2015-07-24,16.100000381469727,25.93538856506348,63.6751823425293,105.3499984741211,105.59404754638672,102.52692413330078,173.4170684814453,88.7523422241211
2015-07-27,15.899999618530272,25.368927001953125,63.42392349243164,104.86000061035156,104.7168426513672,101.67794036865234,172.4082794189453,89.22761535644531
2015-07-28,16.239999771118164,25.37609100341797,63.53491973876953,105.0199966430664,105.61143493652344,102.55462646484376,174.52597045898438,88.57695770263672
2015-07-29,16.149999618530273,25.519502639770508,63.86211395263672,105.16999816894533,105.90670013427734,102.94223022460938,175.72654724121094,88.2479019165039
2015-07-30,16.149999618530273,25.096445083618164,64.06658935546875,104.2699966430664,106.2107162475586,103.43133544921876,175.76821899414062,88.92790985107422
2015-07-31,16.149999618530273,25.61271476745605,64.07245635986328,104.93000030517578,106.7926025390625,103.31135559082033,175.5014190673828,89.58588409423828
2015-08-03,15.850000381469728,25.28287506103516,63.79039001464844,104.0999984741211,106.26278686523438,102.98837280273438,174.9094696044922,90.52892303466795
2015-08-04,15.850000381469728,25.19683074951172,63.88422775268555,104.30999755859376,106.01093292236328,102.79454803466795,174.5675506591797,89.81083679199219
2015-08-05,15.770000457763672,25.333070755004883,63.81970977783203,103.93000030517578,106.25411987304688,103.58821868896484,175.1428985595703,89.13672637939453
2015-08-06,15.859999656677246,25.368927001953125,63.59095001220703,104.38999938964844,104.82105255126952,101.92711639404295,173.7089080810547,89.92808532714844
2015-08-07,15.729999542236328,25.684425354003903,63.62024688720703,104.6500015258789,104.11756896972656,101.7978973388672,173.37538146972656,91.10774993896484
2015-08-10,15.729999542236328,25.94256019592285,63.63199234008789,105.72000122070312,105.3161163330078,102.96067810058594,175.55978393554688,89.9793701171875
2015-08-11,15.779999732971191,25.32590103149414,63.64958953857422,106.26000213623048,104.4128646850586,101.64100646972656,173.9757080078125,91.40821075439452
2015-08-12,15.850000381469728,25.268531799316406,63.6848030090332,107.75,104.21310424804688,101.99169921875,174.18414306640625,90.90992736816406
2015-08-13,15.850000381469728,24.70924568176269,63.63199234008789,106.86000061035156,103.86569213867188,101.82557678222656,173.96734619140625,90.61685180664062
2015-08-14,15.729999542236328,24.766605377197266,63.66718292236328,106.8499984741211,104.53443908691406,101.98247528076172,174.6009979248047,90.82938385009766
2015-08-17,15.5600004196167,24.465452194213867,63.708255767822266,107.12999725341795,105.6374740600586,102.83150482177734,175.5764617919922,91.23965454101562
2015-08-18,15.300000190734863,24.39374542236328,63.479530334472656,107.11000061035156,104.79501342773438,102.3054656982422,175.0678253173828,90.52159118652344
2015-08-19,15.31999969482422,24.30769920349121,63.30941390991211,108.5500030517578,103.70936584472656,101.63179779052734,173.68392944335938,91.41552734375
2015-08-20,15.579999923706056,24.39374542236328,63.080684661865234,110.44000244140624,101.08644104003906,98.8171615600586,170.05712890625,92.33876037597656
2015-08-21,15.420000076293944,23.74123954772949,62.81089019775391,111.12999725341795,99.90525817871094,94.49829864501952,164.93800354003906,92.61720275878906
2015-08-24,14.989999771118164,22.90230178833008,61.90177917480469,110.52999877929688,96.00565338134766,90.86233520507812,157.99293518066406,92.5878677368164
2015-08-25,15.4399995803833,23.0313663482666,62.38272476196289,109.16000366210938,95.26740264892578,90.5208740234375,156.13372802734375,91.10045623779295
2015-08-26,15.039999961853027,23.74123954772949,62.37096786499024,107.66999816894533,97.6905517578125,95.07966613769533,162.12831115722656,89.3419418334961
2015-08-27,15.649999618530272,24.95304298400879,63.27422332763672,107.7300033569336,99.43627166748048,97.48827362060548,166.13856506347656,89.39319610595703
2015-08-28,15.789999961853027,24.83114051818848,63.315277099609375,108.6999969482422,100.4177017211914,97.46985626220705,166.14688110351562,89.65699768066406
2015-08-31,15.739999771118164,25.117958068847656,63.3504753112793,108.81999969482422,100.05292510986328,96.26087951660156,164.80455017089844,88.96820831298828
2015-09-01,15.4399995803833,24.75943946838379,63.39815902709961,109.1999969482422,97.18679809570312,93.2524642944336,159.88555908203125,89.60930633544922
2015-09-02,15.609999656677246,24.888504028320312,63.12131881713867,108.62000274658205,98.93254089355467,95.8825454711914,162.9203338623047,88.83826446533203
2015-09-03,15.93000030517578,25.17532730102539,63.451171875,107.83999633789062,98.77619934082033,95.411865234375,163.0370330810547,89.27149200439453
2015-09-04,15.59000015258789,24.56583404541016,63.40407943725586,107.48999786376952,98.0292739868164,94.2768325805664,160.56922912597656,90.08660888671876
2015-09-08,16.280000686645508,24.522815704345703,63.38051223754883,107.5199966430664,100.27003479003906,96.93458557128906,164.60452270507812,88.75750732421875
2015-09-09,16.270000457763672,24.329212188720703,63.592559814453125,106.12999725341795,99.11492156982422,95.84561157226562,162.40342712402344,89.18336486816406
2015-09-10,16.360000610351562,24.680559158325195,63.49834060668945,106.37999725341795,99.56655883789062,96.88842010498048,163.2871856689453,88.58118438720703
2015-09-11,16.360000610351562,24.551498413085938,63.51007080078125,106.16000366210938,100.03553771972656,97.42366027832033,164.02926635742188,89.1392822265625
2015-09-14,16.299999237060547,24.616025924682617,63.55134963989258,106.22000122070312,99.57524871826172,97.12840270996094,163.4206085205078,89.27883911132812
2015-09-15,16.06999969482422,24.83114051818848,63.47477722167969,105.9000015258789,100.69563293457033,98.27268981933594,165.4632110595703,87.56784057617188
2015-09-16,16.06999969482422,25.50516700744629,63.733917236328125,107.30999755859376,101.56413269042967,98.82636260986328,166.89723205566406,87.2374267578125
2015-09-17,16.600000381469727,25.56252861022949,64.10503387451172,108.41000366210938,101.91155242919922,98.86329650878906,166.52207946777344,88.30220031738281
2015-09-18,15.920000076293944,25.082107543945312,64.26997375488281,109.20999908447266,100.50452423095705,97.4571762084961,163.8008575439453,89.66071319580078
2015-09-21,16.06999969482422,24.917186737060547,63.9106559753418,108.52999877929688,100.32213592529295,97.76243591308594,164.64732360839844,88.19937133789062
2015-09-22,15.479999542236328,23.999372482299805,63.39815902709961,107.79000091552734,98.80227661132812,96.30081176757812,162.51025390625,89.4256820678711
2015-09-23,15.479999542236328,23.43291664123535,63.26860046386719,108.22000122070312,98.50698852539062,96.37483215332033,162.25042724609375,89.4183578491211
2015-09-24,15.399999618530272,23.755578994750977,63.05652618408203,110.48999786376952,98.3419418334961,96.02330780029295,161.66380310058594,90.02786254882812
2015-09-25,15.289999961853027,23.712560653686523,62.909278869628906,109.80999755859376,97.04762268066406,95.20923614501952,161.6219024658203,89.24947357177734
2015-09-28,14.989999771118164,23.024200439453125,62.36737823486328,108.41999816894533,94.3301010131836,92.4987335205078,157.5656280517578,90.7768096923828
2015-09-29,15.140000343322754,23.189117431640625,62.22601318359375,107.9800033569336,93.65941619873048,92.01769256591795,157.65785217285156,91.0338363647461
2015-09-30,15.600000381469728,23.633684158325195,62.673641204833984,106.86000061035156,95.114013671875,94.13612365722656,160.5994415283203,90.71810913085938
2015-10-01,15.369999885559082,23.59065818786621,62.496131896972656,106.7300033569336,94.94851684570312,94.56169128417967,161.0184783935547,91.10517120361328
2015-10-02,15.640000343322754,24.142778396606445,63.20613098144531,108.98999786376952,96.35953521728516,96.21759033203124,163.4237518310547,91.6570053100586
2015-10-05,15.789999961853027,24.745100021362305,63.51968383789063,108.7699966430664,98.65900421142578,97.595947265625,166.33184814453125,90.41349792480467
2015-10-06,15.760000228881836,25.082107543945312,63.72091674804688,109.86000061035156,97.97962188720705,97.13340759277344,165.76193237304688,90.80345153808594
2015-10-07,15.75,25.433460235595703,63.92202758789063,109.6999969482422,99.71292877197266,97.71617889404295,167.11965942382812,90.50174713134766
2015-10-08,15.739999771118164,25.462141036987305,63.95162963867188,109.13999938964844,100.61005401611328,98.10474395751952,168.62814331054688,89.74385833740234
2015-10-09,15.739999771118164,25.59838104248047,64.2178726196289,110.87000274658205,100.81038665771484,98.54878997802734,168.7286834716797,89.97931671142578
2015-10-12,16.09000015258789,25.756122589111328,64.30071258544922,111.30999755859376,100.66231536865234,98.7892608642578,168.88792419433594,90.66360473632812
2015-10-13,16.0,25.21117782592773,63.8510627746582,111.86000061035156,99.28610229492188,98.1510009765625,167.82359313964844,90.81818389892578
